TOA5,FC1_CR800_42958,CR800,42958,CR800.Std.32.02,CPU:FC1_CR800_42958_FEF_10min_program_2022Calibrated.CR8,63442,Data_10min,,,,,,,,,,,
TIMESTAMP,RECORD,SC_uS,SC_1,Ct_1,Ct_2,Temp_C,CDOM,CDOM_ave_mV,CDOM_ave,CDOM_stdev,CDOM_med,Turb,Turb_ave_mV,Turb_ave,Turb_stdev,Turb_med,CDOM_mV,TURB_mV
TS,RN,uS/cm,,,,Deg C,ppb QSE,millivolts,ppb QSE,ppb QSE,ppb QSE,NTU,millivolts,NTU,NTU,NTU,millivolts,millivolts
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
5/30/2022 0:30,3978,40.31391,50.27164,0.02856931,26.0697,0.929,46.55572,1504.177,46.42096,0.08626696,46.3863,1.787873,51.11701,1.621117,0.09325827,1.58406,1503.063,53.09734
5/30/2022 0:40,3979,40.33414,50.29073,0.02858021,26.08006,0.929,46.51337,1504.672,46.43636,0.03964105,46.42866,1.855812,51.48832,1.639645,0.09077097,1.58406,1504.424,50.37439
5/30/2022 0:50,3980,40.31223,50.27005,0.02857951,26.0794,0.939,46.51337,1503.929,46.41325,0.04870294,46.3863,2.263439,53.34487,1.732288,0.2003215,1.651998,1503.063,58.54321
5/30/2022 1:00,3981,40.37045,50.32498,0.0286096,26.10799,0.939,46.47101,1501.33,46.3324,0.1099847,46.34395,1.855812,51.73586,1.651997,0.08690655,1.58406,1503.063,55.82027
5/30/2022 1:10,3982,40.37287,50.32726,0.02862102,26.11885,0.949,46.47101,1502.444,46.36705,0.04900456,46.34395,1.787873,51.85963,1.658174,0.06765667,1.651998,1501.702,51.73586
5/30/2022 1:20,3983,40.39023,50.34364,0.02862024,26.1181,0.94,46.51337,1503.682,46.40555,0.04900647,46.3863,1.651998,49.508,1.540826,0.05988028,1.516122,1501.702,50.37439
5/30/2022 1:30,3984,40.38889,50.34238,0.02862059,26.11843,0.941,46.47101,1500.711,46.31315,0.1522684,46.34395,1.923749,52.35471,1.682878,0.1458938,1.58406,1503.063,57.18174
5/30/2022 1:40,3985,40.4243,50.37579,0.02862957,26.12697,0.932,46.47101,1502.815,46.3786,0.05939765,46.34395,1.855812,51.36455,1.633469,0.08240053,1.58406,1503.063,55.82027
5/30/2022 1:50,3986,40.42601,50.3774,0.02863123,26.12854,0.933,46.47101,1503.558,46.4017,0.05788158,46.3863,1.651998,50.37439,1.584059,0.06477631,1.58406,1505.786,51.73586
5/30/2022 2:00,3987,40.40425,50.35687,0.02862041,26.11827,0.933,46.42866,1500.34,46.3016,0.06757192,46.25925,1.719936,50.99324,1.614941,0.06051399,1.58406,1498.979,50.37439
5/30/2022 2:10,3988,40.42234,50.37394,0.02862992,26.1273,0.933,46.42866,1499.597,46.2785,0.1027389,46.3016,1.787873,51.36455,1.633469,0.06536251,1.651998,1493.533,50.37439
5/30/2022 2:20,3989,40.46268,50.412,0.02864056,26.13741,0.924,46.3863,1499.35,46.2708,0.08864078,46.3016,1.651998,50.49817,1.590236,0.05384268,1.58406,1493.533,51.73586
5/30/2022 2:30,3990,40.42579,50.37719,0.02862163,26.11942,0.924,46.42866,1500.34,46.3016,0.06994355,46.25925,1.651998,50.37439,1.584059,0.05793769,1.58406,1497.617,51.73586
5/30/2022 2:40,3991,40.44322,50.39364,0.02862041,26.11827,0.914,46.3863,1498.36,46.23999,0.1073943,46.25925,1.719936,50.25062,1.577883,0.08423189,1.516122,1500.34,50.37439
5/30/2022 2:50,3992,40.44559,50.39588,0.02862163,26.11942,0.914,46.3016,1497.246,46.20534,0.1054456,46.21689,1.855812,51.36455,1.633469,0.1125353,1.58406,1497.617,50.37439
5/30/2022 3:00,3993,40.46558,50.41474,0.02862172,26.11951,0.905,46.3863,1498.855,46.25539,0.08167676,46.25925,1.651998,50.25062,1.577883,0.06114105,1.516122,1501.702,51.73586
5/30/2022 3:10,3994,40.48587,50.43388,0.02862198,26.11976,0.895,46.3016,1497.741,46.22074,0.08365048,46.25925,1.719936,51.36455,1.633469,0.06536257,1.651998,1493.533,49.01292
5/30/2022 3:20,3995,40.48213,50.43036,0.02862006,26.11793,0.895,46.25925,1494.894,46.13219,0.168447,46.17454,2.059626,50.7457,1.602588,0.1507798,1.516122,1494.894,49.01292
5/30/2022 3:30,3996,40.40711,50.35957,0.02856111,26.06191,0.876,46.25925,1492.79,46.06673,0.1379669,46.00513,1.991687,52.23094,1.676702,0.123832,1.651998,1486.725,53.09734
5/30/2022 3:40,3997,40.39042,50.34382,0.02850164,26.00539,0.828,46.21689,1494.523,46.12063,0.09571607,46.13219,1.923749,51.85963,1.658174,0.1101371,1.651998,1489.448,49.01292
5/30/2022 3:50,3998,40.35853,50.31373,0.02834287,25.85452,0.693,46.25925,1493.533,46.08983,0.08470588,46.08983,1.651998,49.87931,1.559355,0.05240661,1.516122,1490.81,49.01292
5/30/2022 4:00,3999,40.33762,50.29401,0.02834235,25.85402,0.703,46.17454,1492.419,46.05518,0.08039514,46.00513,1.855812,51.61209,1.645821,0.1138831,1.58406,1490.81,50.37439
5/30/2022 4:10,4000,40.35921,50.31438,0.02834322,25.85485,0.693,46.08983,1490.562,45.99743,0.08813682,46.00513,1.991687,50.86947,1.608764,0.1336112,1.58406,1490.81,49.01292
5/30/2022 4:20,4001,40.33788,50.29425,0.02830181,25.8155,0.664,46.13219,1490.067,45.98203,0.09272726,46.00513,1.787873,51.24078,1.627293,0.08332121,1.58406,1489.448,51.73586
5/30/2022 4:30,4002,40.37589,50.33011,0.02833136,25.84358,0.674,46.08983,1489.696,45.97047,0.1125182,46.00513,1.787873,51.85963,1.658174,0.05384267,1.651998,1490.81,51.73586
5/30/2022 4:40,4003,40.37837,50.33245,0.02834278,25.85443,0.684,46.08983,1489.819,45.97432,0.06779139,45.92042,1.719936,51.85963,1.658174,0.06114111,1.651998,1488.087,51.73586
5/30/2022 4:50,4004,40.37818,50.33228,0.0283529,25.86404,0.693,46.08983,1488.582,45.93582,0.0943126,45.87807,1.991687,51.61209,1.645821,0.1277738,1.58406,1482.641,53.09734
5/30/2022 5:00,4005,40.39536,50.34848,0.02837181,25.88202,0.703,46.04748,1488.582,45.93582,0.0771981,45.92042,1.651998,50.49817,1.590236,0.05384268,1.58406,1486.725,51.73586
5/30/2022 5:10,4006,40.41554,50.36752,0.0283923,25.90149,0.712,46.00513,1486.354,45.86652,0.09046128,45.83572,1.719936,51.24078,1.627293,0.06651953,1.58406,1486.725,49.01292
5/30/2022 5:20,4007,40.4101,50.36238,0.02839972,25.90853,0.722,45.96277,1485.116,45.82801,0.09176195,45.79336,1.719936,51.36455,1.633469,0.05859241,1.651998,1484.002,53.09734
5/30/2022 5:30,4008,40.41372,50.3658,0.02842194,25.92966,0.741,45.96277,1485.735,45.84726,0.07244161,45.83572,1.855812,51.36455,1.633469,0.09202302,1.58406,1485.364,51.73586
5/30/2022 5:40,4009,40.4146,50.36664,0.02843285,25.94002,0.751,46.00513,1483.507,45.77796,0.1254745,45.75101,1.719936,50.62193,1.596412,0.06987553,1.58406,1486.725,49.01292
5/30/2022 5:50,4010,40.39217,50.34548,0.02843189,25.93911,0.761,45.92042,1485.116,45.82801,0.09176259,45.83572,1.923749,53.09733,1.719936,0.09607878,1.651998,1488.087,53.09734
5/30/2022 6:00,4011,40.39325,50.34649,0.02844278,25.94946,0.771,45.92204,1485.045,45.82578,0.04457083,45.79498,1.923849,51.98523,1.664441,0.09959135,1.584148,1484.054,53.09919
5/30/2022 6:10,4012,40.40929,50.36163,0.02846144,25.9672,0.781,45.92085,1485.378,45.83614,0.05710885,45.83614,1.71996,50.74617,1.602612,0.05859292,1.584083,1486.739,51.73634
5/30/2022 6:20,4013,40.3912,50.34457,0.02846214,25.96786,0.79,45.96292,1483.883,45.78966,0.1270016,45.79351,1.787882,50.25078,1.577891,0.1138835,1.516129,1479.923,46.29013
5/30/2022 6:30,4014,40.35355,50.30904,0.02846293,25.9686,0.809,45.92047,1485.365,45.83576,0.09208522,45.83576,1.719938,50.49821,1.590238,0.07909375,1.516124,1478.558,51.73591
5/30/2022 6:40,4015,40.3701,50.32465,0.02847147,25.97672,0.809,45.87809,1484.003,45.79338,0.05710731,45.79338,1.651999,49.75557,1.55318,0.06051397,1.516123,1481.28,51.73589
5/30/2022 6:50,4016,40.35141,50.30702,0.02847191,25.97714,0.819,45.87808,1484.127,45.79723,0.05250949,45.79338,1.719936,49.63179,1.547003,0.06709055,1.516122,1484.003,49.01294
5/30/2022 7:00,4017,40.35246,50.30801,0.02848272,25.98741,0.828,45.87808,1482.518,45.74717,0.0686593,45.75103,1.651998,49.50802,1.540827,0.06651948,1.516122,1478.557,50.37441
5/30/2022 7:10,4018,40.35135,50.30696,0.02848202,25.98675,0.828,45.87808,1482.518,45.74718,0.05552781,45.70868,2.195503,51.61211,1.645822,0.2016502,1.584061,1481.28,50.37441
5/30/2022 7:20,4019,40.33234,50.28902,0.02848228,25.987,0.838,45.83573,1482.889,45.75872,0.04355918,45.75103,2.806944,53.22112,1.726112,0.3553318,1.584061,1481.28,49.01294
5/30/2022 7:30,4020,40.31242,50.27023,0.02848211,25.98683,0.847,45.79338,1480.661,45.68942,0.06087819,45.66632,1.719936,49.26048,1.528475,0.08602423,1.516122,1481.28,47.65147
5/30/2022 7:40,4021,40.29087,50.2499,0.02848115,25.98592,0.857,45.79338,1480.909,45.69712,0.05736778,45.66632,1.584061,48.7654,1.50377,0.03906159,1.516122,1479.919,49.01294
5/30/2022 7:50,4022,40.25227,50.21348,0.02848158,25.98633,0.876,45.75103,1478.062,45.60857,0.0728505,45.62397,2.059626,50.99326,1.614941,0.1515369,1.516122,1479.919,49.01294
5/30/2022 8:00,4023,40.25092,50.2122,0.02848089,25.98567,0.876,45.62397,1474.101,45.48536,0.109985,45.4122,1.584061,49.13671,1.522298,0.0349378,1.516122,1475.834,49.01294
5/30/2022 8:10,4024,40.25117,50.21244,0.02849118,25.99545,0.885,45.66632,1475.463,45.52771,0.08293728,45.53926,1.584061,49.26048,1.528475,0.04863135,1.516122,1477.196,49.01294
5/30/2022 8:20,4025,40.25371,50.21484,0.02849248,25.99669,0.885,45.58161,1475.71,45.53541,0.06624233,45.53926,1.991689,51.11703,1.621117,0.1487422,1.516122,1474.473,51.73588
5/30/2022 8:30,4026,40.25117,50.21244,0.02849118,25.99545,0.885,45.53926,1472.864,45.44685,0.1018681,45.49691,1.651998,49.13671,1.522298,0.06114105,1.516122,1474.473,49.01294
5/30/2022 8:40,4027,40.23243,50.19476,0.0284917,25.99595,0.895,45.62397,1473.359,45.46225,0.08626609,45.4122,1.651998,49.63179,1.547003,0.06051396,1.516122,1471.75,49.01294
5/30/2022 8:50,4028,40.23252,50.19485,0.0285019,26.00564,0.905,45.53926,1470.264,45.366,0.1090378,45.3275,1.584061,49.38425,1.534651,0.04188896,1.516122,1463.581,50.37441
5/30/2022 9:00,4029,40.23217,50.19452,0.02851184,26.01509,0.914,45.4122,1467.418,45.27744,0.1453961,45.3275,1.719936,49.87933,1.559356,0.08332124,1.516122,1469.027,50.37441
5/30/2022 9:10,4030,40.23294,50.19524,0.02852239,26.02512,0.924,45.49691,1469.522,45.3429,0.1072571,45.3275,1.651998,50.3744,1.58406,0.05017551,1.584061,1466.304,51.73588
5/30/2022 9:20,4031,40.23093,50.19334,0.02854167,26.04343,0.943,45.4122,1468.903,45.32364,0.05553019,45.3275,1.787875,50.3744,1.58406,0.07664445,1.584061,1469.027,50.37441
5/30/2022 9:30,4032,40.20918,50.17282,0.02855073,26.05205,0.962,45.3275,1465.809,45.22739,0.06063375,45.24279,1.719936,49.75556,1.55318,0.08377779,1.516122,1466.304,51.73588
5/30/2022 9:40,4033,40.18938,50.15414,0.02858108,26.08089,1.001,45.36985,1464.2,45.17733,0.08914049,45.15808,1.787875,50.0031,1.565532,0.09202306,1.516122,1460.858,49.01294
5/30/2022 9:50,4034,40.17139,50.13717,0.0286123,26.11056,1.039,45.15808,1457.516,44.96942,0.1493193,44.94632,1.651998,49.50802,1.540827,0.07255364,1.516122,1462.219,49.01294
5/30/2022 10:00,4035,40.14737,50.11451,0.02863027,26.12763,1.068,45.11573,1459.744,45.03872,0.06713192,45.07338,1.719936,49.13671,1.522298,0.07909373,1.516122,1458.135,50.37441
5/30/2022 10:10,4036,40.12695,50.09524,0.02862983,26.12722,1.078,45.11573,1458.878,45.01177,0.08347152,44.98867,1.651998,49.63179,1.547003,0.06051396,1.516122,1456.774,49.01294
5/30/2022 10:20,4037,40.14602,50.11324,0.02862957,26.12697,1.068,45.15808,1458.63,45.00407,0.07285072,44.98867,1.719936,49.38425,1.534651,0.0771405,1.516122,1455.412,53.09735
5/30/2022 10:30,4038,40.14698,50.11414,0.02864021,26.13708,1.078,45.03102,1455.412,44.90396,0.09383967,44.90396,1.651998,49.26048,1.528475,0.04863129,1.516122,1455.412,49.01294
5/30/2022 10:40,4039,40.16323,50.12947,0.0286689,26.16435,1.097,44.94632,1452.442,44.81156,0.07623127,44.81926,1.651998,48.64163,1.497594,0.05859233,1.448184,1449.966,47.65147
5/30/2022 10:50,4040,40.12337,50.09186,0.02865835,26.15432,1.106,44.98867,1455.536,44.90781,0.05251103,44.90396,1.719936,49.26048,1.528475,0.08099988,1.516122,1458.135,49.01294
5/30/2022 11:00,4041,40.1067,50.07614,0.02866978,26.16518,1.125,44.86161,1447.491,44.65755,0.2081282,44.6922,1.855812,49.63179,1.547003,0.1135477,1.516122,1430.906,49.01294
5/30/2022 11:10,4042,40.10638,50.07583,0.02870946,26.20289,1.163,44.77691,1449.471,44.71915,0.04146813,44.73455,1.651998,49.38425,1.534651,0.0585924,1.516122,1451.328,51.73588
5/30/2022 11:20,4043,40.08379,50.05452,0.02883882,26.32582,1.297,44.60749,1440.188,44.43038,0.1110593,44.39573,1.719936,49.38425,1.534651,0.08240056,1.516122,1434.99,50.37441
5/30/2022 11:30,4044,39.9913,49.96726,0.02889021,26.37465,1.392,44.43808,1428.678,44.0723,0.3789344,44.18396,1.651998,48.64163,1.497594,0.06536252,1.448184,1426.821,50.37441
5/30/2022 11:40,4045,40.02778,50.00168,0.02890801,26.39157,1.391,44.39573,1436.351,44.31102,0.08076393,44.31102,1.584061,49.50802,1.540827,0.03268138,1.516122,1433.629,50.37441
5/30/2022 11:50,4046,40.0876,50.05812,0.02891804,26.4011,1.37,44.43808,1434.247,44.24557,0.09786096,44.22632,1.787875,50.0031,1.565532,0.09647506,1.516122,1433.629,47.65147
5/30/2022 12:00,4047,40.04948,50.02214,0.02888751,26.37209,1.36,44.48043,1438.084,44.36493,0.05736759,44.31102,2.127564,49.87933,1.559356,0.1883482,1.448184,1436.351,50.37441
5/30/2022 12:10,4048,40.06836,50.03996,0.0288971,26.38121,1.36,44.43808,1436.475,44.31487,0.04930763,44.31102,1.651998,49.38425,1.534651,0.07149446,1.516122,1433.629,49.01294
5/30/2022 12:20,4049,40.06765,50.0393,0.02892694,26.40956,1.389,44.31102,1431.401,44.15701,0.1041712,44.14161,1.651998,48.14655,1.472889,0.09726258,1.448184,1430.906,51.73588
5/30/2022 12:30,4050,40.06665,50.03835,0.02896681,26.44745,1.427,44.31102,1428.306,44.06076,0.1060054,44.0569,1.651998,49.13671,1.522298,0.07909364,1.516122,1428.183,46.29
5/30/2022 12:40,4051,40.02779,50.00169,0.02898679,26.46644,1.466,44.14161,1428.678,44.0723,0.0682274,44.0569,1.719936,49.01294,1.516122,0.07095892,1.516122,1428.183,53.09735
5/30/2022 12:50,4052,40.00824,49.98324,0.02899674,26.47589,1.485,44.0569,1426.326,43.99915,0.03732946,43.9722,1.584061,49.13671,1.522298,0.0611411,1.516122,1425.46,49.01294
5/30/2022 13:00,4053,40.00655,49.98164,0.02907659,26.55177,1.562,43.9722,1421.994,43.86439,0.07305411,43.84514,1.584061,49.13671,1.522298,0.0349378,1.516122,1420.014,49.01294
5/30/2022 13:10,4054,40.00637,49.98148,0.02913707,26.60925,1.619,43.84514,1418.033,43.74118,0.06349873,43.71808,1.719936,49.75556,1.553179,0.07860992,1.516122,1414.568,51.73588
5/30/2022 13:20,4055,40.00697,49.98205,0.02917774,26.6479,1.657,43.88749,1413.702,43.60642,0.1706341,43.59102,1.991689,51.73588,1.651998,0.1262724,1.584061,1403.676,50.37441
5/30/2022 13:30,4056,39.99018,49.96621,0.02918891,26.65851,1.677,43.80278,1416.301,43.68728,0.06779002,43.67573,2.535192,54.21128,1.775522,0.2775848,1.651998,1413.206,50.37441
5/30/2022 13:40,4057,40.00781,49.98284,0.02921789,26.68606,1.695,43.67573,1409.741,43.48321,0.1147353,43.46396,1.787875,50.3744,1.58406,0.07664445,1.584061,1413.206,50.37441
5/30/2022 13:50,4058,40.02715,50.00108,0.02923666,26.70389,1.703,43.71808,1411.102,43.52557,0.1306836,43.54867,1.787875,50.3744,1.58406,0.08193635,1.516122,1405.038,49.01294
