watershed,site,date,time,wtr_depth,level_flag
lexen,lexen1,2021-05-15,13:00,114.72727272727275,In Range
lexen,lexen1,2021-05-15,13:10,115.72727272727275,In Range
lexen,lexen1,2021-05-15,13:20,115.72727272727275,In Range
lexen,lexen1,2021-05-15,13:30,116.72727272727275,In Range
lexen,lexen1,2021-05-15,13:40,116.72727272727275,In Range
lexen,lexen1,2021-05-15,13:50,117.72727272727275,In Range
lexen,lexen1,2021-05-15,14:00,118.72727272727275,In Range
lexen,lexen1,2021-05-15,14:10,119.72727272727275,In Range
lexen,lexen1,2021-05-15,14:20,119.72727272727275,In Range
lexen,lexen1,2021-05-15,14:30,120.72727272727275,In Range
lexen,lexen1,2021-05-15,14:40,121.72727272727275,In Range
lexen,lexen1,2021-05-15,14:50,121.72727272727275,In Range
lexen,lexen1,2021-05-15,15:00,122.72727272727275,In Range
lexen,lexen1,2021-05-15,15:10,126.72727272727275,In Range
lexen,lexen1,2021-05-15,15:20,126.72727272727275,In Range
lexen,lexen1,2021-05-15,15:30,127.72727272727275,In Range
lexen,lexen1,2021-05-15,15:40,127.72727272727275,In Range
lexen,lexen1,2021-05-15,15:50,128.72727272727275,In Range
lexen,lexen1,2021-05-15,16:00,128.72727272727275,In Range
lexen,lexen1,2021-05-15,16:10,128.72727272727275,In Range
lexen,lexen1,2021-05-15,16:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,16:30,129.72727272727275,In Range
lexen,lexen1,2021-05-15,16:40,130.72727272727275,In Range
lexen,lexen1,2021-05-15,16:50,131.72727272727275,In Range
lexen,lexen1,2021-05-15,17:00,129.72727272727275,In Range
lexen,lexen1,2021-05-15,17:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,17:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,17:30,129.72727272727275,In Range
lexen,lexen1,2021-05-15,17:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,17:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,18:00,130.72727272727275,In Range
lexen,lexen1,2021-05-15,18:10,130.72727272727275,In Range
lexen,lexen1,2021-05-15,18:20,130.72727272727275,In Range
lexen,lexen1,2021-05-15,18:30,130.72727272727275,In Range
lexen,lexen1,2021-05-15,18:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,18:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:00,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:30,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,19:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,20:00,130.72727272727275,In Range
lexen,lexen1,2021-05-15,20:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,20:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,20:30,130.72727272727275,In Range
lexen,lexen1,2021-05-15,20:40,130.72727272727275,In Range
lexen,lexen1,2021-05-15,20:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,21:00,129.72727272727275,In Range
lexen,lexen1,2021-05-15,21:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,21:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,21:30,130.72727272727275,In Range
lexen,lexen1,2021-05-15,21:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,21:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,22:00,129.72727272727275,In Range
lexen,lexen1,2021-05-15,22:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,22:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,22:30,130.72727272727275,In Range
lexen,lexen1,2021-05-15,22:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,22:50,129.72727272727275,In Range
lexen,lexen1,2021-05-15,23:00,128.72727272727275,In Range
lexen,lexen1,2021-05-15,23:10,129.72727272727275,In Range
lexen,lexen1,2021-05-15,23:20,129.72727272727275,In Range
lexen,lexen1,2021-05-15,23:30,129.72727272727275,In Range
lexen,lexen1,2021-05-15,23:40,129.72727272727275,In Range
lexen,lexen1,2021-05-15,23:50,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:00,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:10,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:20,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:30,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:40,129.72727272727275,In Range
lexen,lexen1,2021-05-16,00:50,130.72727272727275,In Range
lexen,lexen1,2021-05-16,01:00,130.72727272727275,In Range
lexen,lexen1,2021-05-16,01:10,129.72727272727275,In Range
lexen,lexen1,2021-05-16,01:20,129.72727272727275,In Range
lexen,lexen1,2021-05-16,01:30,129.72727272727275,In Range
lexen,lexen1,2021-05-16,01:40,130.72727272727275,In Range
lexen,lexen1,2021-05-16,01:50,130.72727272727275,In Range
lexen,lexen1,2021-05-16,02:00,130.72727272727275,In Range
lexen,lexen1,2021-05-16,02:10,129.72727272727275,In Range
lexen,lexen1,2021-05-16,02:20,129.72727272727275,In Range
